level,strategy,samples,win_rate,remaining_on_win,mean_score,one_star,two_star,three_star,boosters_per_game
114,RANDOM,8,0.875,12.857142857142858,21171.875,7,0,0,0.0
114,GREEDY,8,1.0,15.5,19559.375,8,0,0,0.0
114,STRATEGIC,8,1.0,20.875,13243.75,8,0,0,0.0
114,BOOSTER_ASSISTED,8,1.0,20.875,13243.75,8,0,0,0.0
115,RANDOM,8,0.375,8.333333333333334,32134.375,2,1,0,0.0
115,GREEDY,8,0.5,7.0,48446.875,3,1,0,0.0
115,STRATEGIC,8,0.375,9.333333333333334,29843.75,3,0,0,0.0
115,BOOSTER_ASSISTED,8,0.5,9.25,34000.0,3,1,0,0.875
116,RANDOM,8,1.0,10.375,21300.0,8,0,0,0.0
116,GREEDY,8,1.0,14.125,22453.125,8,0,0,0.0
116,STRATEGIC,8,1.0,17.25,22078.125,8,0,0,0.0
116,BOOSTER_ASSISTED,8,1.0,17.25,22078.125,8,0,0,0.0
117,RANDOM,8,1.0,9.0,25631.25,8,0,0,0.0
117,GREEDY,8,0.75,10.833333333333334,30978.125,6,0,0,0.0
117,STRATEGIC,8,1.0,20.375,9434.375,8,0,0,0.0
117,BOOSTER_ASSISTED,8,1.0,20.375,9434.375,8,0,0,0.0
118,RANDOM,8,0.5,10.25,23803.125,4,0,0,0.0
118,GREEDY,8,0.875,11.142857142857142,30768.75,7,0,0,0.0
118,STRATEGIC,8,1.0,19.25,14356.25,8,0,0,0.0
118,BOOSTER_ASSISTED,8,1.0,19.25,14356.25,8,0,0,0.0
119,RANDOM,8,0.75,11.333333333333334,26118.75,6,0,0,0.0
119,GREEDY,8,1.0,13.5,27518.75,8,0,0,0.0
119,STRATEGIC,8,1.0,21.125,13693.75,8,0,0,0.0
119,BOOSTER_ASSISTED,8,1.0,21.125,13693.75,8,0,0,0.0
120,RANDOM,8,0.125,0.0,29481.25,1,0,0,0.0
120,GREEDY,8,0.5,8.5,46656.25,3,1,0,0.0
120,STRATEGIC,8,0.75,12.5,31684.375,5,1,0,0.0
120,BOOSTER_ASSISTED,8,0.75,12.5,32521.875,5,1,0,0.25
121,RANDOM,8,0.875,10.142857142857142,19615.625,7,0,0,0.0
121,GREEDY,8,1.0,15.0,19731.25,8,0,0,0.0
121,STRATEGIC,8,1.0,20.125,9762.5,8,0,0,0.0
121,BOOSTER_ASSISTED,8,1.0,20.125,9762.5,8,0,0,0.0
122,RANDOM,8,0.875,12.714285714285714,20981.25,7,0,0,0.0
122,GREEDY,8,1.0,11.75,26515.625,8,0,0,0.0
122,STRATEGIC,8,1.0,21.125,10740.625,8,0,0,0.0
122,BOOSTER_ASSISTED,8,1.0,21.125,10740.625,8,0,0,0.0
123,RANDOM,8,0.75,10.0,19084.375,6,0,0,0.0
123,GREEDY,8,1.0,11.375,27431.25,7,1,0,0.0
123,STRATEGIC,8,1.0,18.375,15562.5,8,0,0,0.0
123,BOOSTER_ASSISTED,8,1.0,18.375,15562.5,8,0,0,0.0
124,RANDOM,8,1.0,8.625,22006.25,8,0,0,0.0
124,GREEDY,8,1.0,12.125,24862.5,8,0,0,0.0
124,STRATEGIC,8,1.0,15.75,16125.0,8,0,0,0.0
124,BOOSTER_ASSISTED,8,1.0,15.75,16125.0,8,0,0,0.0
125,RANDOM,8,0.375,8.0,30540.625,3,0,0,0.0
125,GREEDY,8,0.25,13.0,40409.375,1,1,0,0.0
125,STRATEGIC,8,0.75,9.5,37906.25,6,0,0,0.0
125,BOOSTER_ASSISTED,8,0.75,9.5,37906.25,6,0,0,0.0
126,RANDOM,8,0.75,10.166666666666666,24365.625,6,0,0,0.0
126,GREEDY,8,1.0,12.875,34043.75,8,0,0,0.0
126,STRATEGIC,8,1.0,18.25,12540.625,8,0,0,0.0
126,BOOSTER_ASSISTED,8,1.0,18.25,12540.625,8,0,0,0.0
127,RANDOM,8,0.875,14.142857142857142,16384.375,7,0,0,0.0
127,GREEDY,8,1.0,16.0,25121.875,7,1,0,0.0
127,STRATEGIC,8,1.0,21.0,7340.625,8,0,0,0.0
127,BOOSTER_ASSISTED,8,1.0,21.0,7340.625,8,0,0,0.0
128,RANDOM,8,0.5,11.0,26037.5,4,0,0,0.0
128,GREEDY,8,0.875,11.857142857142858,24462.5,7,0,0,0.0
128,STRATEGIC,8,1.0,13.625,20659.375,8,0,0,0.0
128,BOOSTER_ASSISTED,8,1.0,13.625,20659.375,8,0,0,0.0
129,RANDOM,8,0.75,8.666666666666666,32478.125,6,0,0,0.0
129,GREEDY,8,0.875,17.142857142857142,23456.25,7,0,0,0.0
129,STRATEGIC,8,1.0,19.25,12009.375,8,0,0,0.0
129,BOOSTER_ASSISTED,8,1.0,19.25,12009.375,8,0,0,0.0
130,RANDOM,8,0.0,0.0,37834.375,0,0,0,0.0
130,GREEDY,8,0.375,18.0,42971.875,3,0,0,0.0
130,STRATEGIC,8,1.0,11.0,47271.875,6,1,1,0.0
130,BOOSTER_ASSISTED,8,1.0,11.625,47271.875,6,1,1,0.125
131,RANDOM,8,1.0,12.125,23556.25,8,0,0,0.0
131,GREEDY,8,0.875,14.142857142857142,24756.25,7,0,0,0.0
131,STRATEGIC,8,1.0,19.875,8806.25,8,0,0,0.0
131,BOOSTER_ASSISTED,8,1.0,19.875,8806.25,8,0,0,0.0
132,RANDOM,8,0.875,11.857142857142858,27250.0,6,1,0,0.0
132,GREEDY,8,1.0,15.0,25375.0,8,0,0,0.0
132,STRATEGIC,8,1.0,16.875,20043.75,8,0,0,0.0
132,BOOSTER_ASSISTED,8,1.0,16.875,20043.75,8,0,0,0.0
133,RANDOM,8,0.875,16.571428571428573,20362.5,7,0,0,0.0
133,GREEDY,8,1.0,15.625,20531.25,8,0,0,0.0
133,STRATEGIC,8,1.0,21.75,7403.125,8,0,0,0.0
133,BOOSTER_ASSISTED,8,1.0,21.75,7403.125,8,0,0,0.0
134,RANDOM,8,1.0,10.375,23378.125,8,0,0,0.0
134,GREEDY,8,1.0,12.5,28600.0,8,0,0,0.0
134,STRATEGIC,8,1.0,19.0,12434.375,8,0,0,0.0
134,BOOSTER_ASSISTED,8,1.0,19.0,12434.375,8,0,0,0.0
135,RANDOM,8,0.0,0.0,28300.0,0,0,0,0.0
135,GREEDY,8,0.625,6.6,51340.625,3,1,1,0.0
135,STRATEGIC,8,0.5,11.5,35968.75,4,0,0,0.0
135,BOOSTER_ASSISTED,8,0.75,9.166666666666666,40812.5,5,0,1,0.625
136,RANDOM,8,0.75,7.833333333333333,22668.75,6,0,0,0.0
136,GREEDY,8,0.875,13.714285714285714,30050.0,7,0,0,0.0
136,STRATEGIC,8,1.0,14.625,22050.0,8,0,0,0.0
136,BOOSTER_ASSISTED,8,1.0,14.625,22050.0,8,0,0,0.0
137,RANDOM,8,0.875,10.571428571428571,18625.0,7,0,0,0.0
137,GREEDY,8,1.0,15.125,18796.875,8,0,0,0.0
137,STRATEGIC,8,1.0,20.875,7793.75,8,0,0,0.0
137,BOOSTER_ASSISTED,8,1.0,20.875,7793.75,8,0,0,0.0
138,RANDOM,8,0.875,11.285714285714286,20712.5,7,0,0,0.0
138,GREEDY,8,0.875,10.0,31018.75,6,1,0,0.0
138,STRATEGIC,8,1.0,19.875,8231.25,8,0,0,0.0
138,BOOSTER_ASSISTED,8,1.0,19.875,8231.25,8,0,0,0.0
139,RANDOM,8,1.0,12.125,17384.375,8,0,0,0.0
139,GREEDY,8,1.0,12.0,22040.625,8,0,0,0.0
139,STRATEGIC,8,1.0,20.125,10825.0,8,0,0,0.0
139,BOOSTER_ASSISTED,8,1.0,20.125,10825.0,8,0,0,0.0
140,RANDOM,8,0.125,1.0,31734.375,1,0,0,0.0
140,GREEDY,8,0.25,5.0,32718.75,2,0,0,0.0
140,STRATEGIC,8,0.25,16.0,29459.375,2,0,0,0.0
140,BOOSTER_ASSISTED,8,0.75,8.5,36615.625,5,1,0,1.375
141,RANDOM,8,0.875,16.428571428571427,10096.875,7,0,0,0.0
141,GREEDY,8,1.0,15.25,13512.5,8,0,0,0.0
141,STRATEGIC,8,1.0,21.0,5175.0,8,0,0,0.0
141,BOOSTER_ASSISTED,8,1.0,21.0,5175.0,8,0,0,0.0
142,RANDOM,8,0.5,6.25,18034.375,4,0,0,0.0
142,GREEDY,8,0.75,13.0,20190.625,6,0,0,0.0
142,STRATEGIC,8,1.0,18.75,7359.375,8,0,0,0.0
142,BOOSTER_ASSISTED,8,1.0,18.75,7359.375,8,0,0,0.0
143,RANDOM,8,1.0,14.25,10465.625,8,0,0,0.0
143,GREEDY,8,1.0,14.5,10865.625,8,0,0,0.0
143,STRATEGIC,8,1.0,20.375,6043.75,8,0,0,0.0
143,BOOSTER_ASSISTED,8,1.0,20.375,6043.75,8,0,0,0.0
144,RANDOM,8,0.25,4.5,17356.25,2,0,0,0.0
144,GREEDY,8,1.0,6.5,21534.375,8,0,0,0.0
144,STRATEGIC,8,0.875,5.142857142857143,18818.75,7,0,0,0.0
144,BOOSTER_ASSISTED,8,1.0,5.125,19231.25,8,0,0,0.25
145,RANDOM,8,0.25,10.5,15762.5,2,0,0,0.0
145,GREEDY,8,0.25,3.5,20728.125,2,0,0,0.0
145,STRATEGIC,8,0.25,17.0,20206.25,2,0,0,0.0
145,BOOSTER_ASSISTED,8,0.375,13.666666666666666,24625.0,3,0,0,0.75
146,RANDOM,8,0.875,11.714285714285714,15071.875,7,0,0,0.0
146,GREEDY,8,1.0,17.625,10459.375,8,0,0,0.0
146,STRATEGIC,8,1.0,20.125,7550.0,8,0,0,0.0
146,BOOSTER_ASSISTED,8,1.0,20.125,7550.0,8,0,0,0.0
147,RANDOM,8,0.625,14.6,12703.125,5,0,0,0.0
147,GREEDY,8,0.875,10.571428571428571,18787.5,7,0,0,0.0
147,STRATEGIC,8,1.0,18.375,7303.125,8,0,0,0.0
147,BOOSTER_ASSISTED,8,1.0,18.375,7303.125,8,0,0,0.0
148,RANDOM,8,0.375,3.6666666666666665,22375.0,3,0,0,0.0
148,GREEDY,8,0.875,5.285714285714286,23025.0,7,0,0,0.0
148,STRATEGIC,8,0.875,9.142857142857142,18153.125,7,0,0,0.0
148,BOOSTER_ASSISTED,8,1.0,8.875,19553.125,8,0,0,0.375
149,RANDOM,8,1.0,11.875,11418.75,8,0,0,0.0
149,GREEDY,8,1.0,12.0,14543.75,8,0,0,0.0
149,STRATEGIC,8,1.0,18.125,8356.25,8,0,0,0.0
149,BOOSTER_ASSISTED,8,1.0,18.375,8125.0,8,0,0,0.125
150,RANDOM,8,0.0,0.0,17650.0,0,0,0,0.0
150,GREEDY,8,0.125,6.0,24759.375,1,0,0,0.0
150,STRATEGIC,8,0.25,10.0,21468.75,2,0,0,0.0
150,BOOSTER_ASSISTED,8,0.375,8.0,24081.25,3,0,0,0.875
151,RANDOM,8,1.0,14.0,8471.875,8,0,0,0.0
151,GREEDY,8,0.875,17.714285714285715,9881.25,7,0,0,0.0
151,STRATEGIC,8,1.0,20.625,5993.75,8,0,0,0.0
151,BOOSTER_ASSISTED,8,1.0,20.625,5993.75,8,0,0,0.0
152,RANDOM,8,0.625,7.0,16931.25,5,0,0,0.0
152,GREEDY,8,0.875,8.857142857142858,21275.0,7,0,0,0.0
152,STRATEGIC,8,1.0,10.625,15753.125,8,0,0,0.0
152,BOOSTER_ASSISTED,8,1.0,10.625,15753.125,8,0,0,0.0
153,RANDOM,8,1.0,12.625,10862.5,8,0,0,0.0
153,GREEDY,8,1.0,17.125,11278.125,8,0,0,0.0
153,STRATEGIC,8,1.0,21.375,4862.5,8,0,0,0.0
153,BOOSTER_ASSISTED,8,1.0,21.375,4862.5,8,0,0,0.0
154,RANDOM,8,0.75,13.166666666666666,14021.875,6,0,0,0.0
154,GREEDY,8,0.875,17.428571428571427,13781.25,7,0,0,0.0
154,STRATEGIC,8,0.875,19.285714285714285,9115.625,7,0,0,0.0
154,BOOSTER_ASSISTED,8,1.0,17.5,8803.125,8,0,0,0.125
155,RANDOM,8,0.125,8.0,20309.375,1,0,0,0.0
155,GREEDY,8,0.375,8.333333333333334,23821.875,3,0,0,0.0
155,STRATEGIC,8,0.125,13.0,19706.25,1,0,0,0.0
155,BOOSTER_ASSISTED,8,0.375,6.0,24000.0,3,0,0,1.5
156,RANDOM,8,0.625,4.4,18318.75,5,0,0,0.0
156,GREEDY,8,1.0,9.125,21087.5,8,0,0,0.0
156,STRATEGIC,8,0.875,10.0,16840.625,7,0,0,0.0
156,BOOSTER_ASSISTED,8,1.0,9.25,16878.125,8,0,0,0.125
157,RANDOM,8,0.75,7.333333333333333,16181.25,6,0,0,0.0
157,GREEDY,8,0.875,12.285714285714286,16693.75,7,0,0,0.0
157,STRATEGIC,8,1.0,17.625,10371.875,8,0,0,0.0
157,BOOSTER_ASSISTED,8,1.0,17.625,10371.875,8,0,0,0.0
158,RANDOM,8,0.875,15.571428571428571,9062.5,7,0,0,0.0
158,GREEDY,8,1.0,16.625,11315.625,8,0,0,0.0
158,STRATEGIC,8,1.0,19.75,6334.375,8,0,0,0.0
158,BOOSTER_ASSISTED,8,1.0,19.75,6334.375,8,0,0,0.0
159,RANDOM,8,0.75,10.333333333333334,14218.75,6,0,0,0.0
159,GREEDY,8,1.0,18.0,9393.75,8,0,0,0.0
159,STRATEGIC,8,1.0,19.75,7053.125,8,0,0,0.0
159,BOOSTER_ASSISTED,8,1.0,19.75,7053.125,8,0,0,0.0
160,RANDOM,8,0.0,0.0,18315.625,0,0,0,0.0
160,GREEDY,8,0.0,0.0,24034.375,0,0,0,0.0
160,STRATEGIC,8,0.25,3.0,19878.125,2,0,0,0.0
160,BOOSTER_ASSISTED,8,0.25,5.5,21596.875,2,0,0,0.625
161,RANDOM,8,0.625,11.4,13218.75,5,0,0,0.0
161,GREEDY,8,0.875,10.142857142857142,14918.75,7,0,0,0.0
161,STRATEGIC,8,1.0,15.875,8684.375,8,0,0,0.0
161,BOOSTER_ASSISTED,8,1.0,15.875,8684.375,8,0,0,0.0
162,RANDOM,8,1.0,13.375,9875.0,8,0,0,0.0
162,GREEDY,8,0.875,16.285714285714285,12518.75,7,0,0,0.0
162,STRATEGIC,8,1.0,19.625,5090.625,8,0,0,0.0
162,BOOSTER_ASSISTED,8,1.0,19.625,5090.625,8,0,0,0.0
163,RANDOM,8,0.5,9.75,16412.5,4,0,0,0.0
163,GREEDY,8,0.5,5.75,24628.125,4,0,0,0.0
163,STRATEGIC,8,1.0,15.0,11425.0,8,0,0,0.0
163,BOOSTER_ASSISTED,8,1.0,15.0,11425.0,8,0,0,0.0
164,RANDOM,8,0.375,7.333333333333333,17762.5,3,0,0,0.0
164,GREEDY,8,0.75,8.333333333333334,22168.75,6,0,0,0.0
164,STRATEGIC,8,0.75,11.333333333333334,14181.25,6,0,0,0.0
164,BOOSTER_ASSISTED,8,1.0,9.25,15543.75,8,0,0,0.75
165,RANDOM,8,0.0,0.0,19140.625,0,0,0,0.0
165,GREEDY,8,0.375,4.0,24065.625,3,0,0,0.0
165,STRATEGIC,8,0.125,6.0,19862.5,1,0,0,0.0
165,BOOSTER_ASSISTED,8,0.25,5.0,21718.75,2,0,0,0.875
166,RANDOM,8,0.625,8.2,14696.875,5,0,0,0.0
166,GREEDY,8,1.0,13.125,11690.625,8,0,0,0.0
166,STRATEGIC,8,1.0,17.0,6609.375,8,0,0,0.0
166,BOOSTER_ASSISTED,8,1.0,17.0,6609.375,8,0,0,0.0
167,RANDOM,8,0.625,11.4,12478.125,5,0,0,0.0
167,GREEDY,8,0.625,8.2,18543.75,5,0,0,0.0
167,STRATEGIC,8,1.0,16.25,7812.5,8,0,0,0.0
167,BOOSTER_ASSISTED,8,1.0,16.25,7812.5,8,0,0,0.0
168,RANDOM,8,0.125,5.0,17156.25,1,0,0,0.0
168,GREEDY,8,0.75,7.5,19850.0,6,0,0,0.0
168,STRATEGIC,8,0.5,5.75,15771.875,4,0,0,0.0
168,BOOSTER_ASSISTED,8,0.75,5.833333333333333,17665.625,6,0,0,1.0
169,RANDOM,8,0.125,3.0,18090.625,1,0,0,0.0
169,GREEDY,8,0.375,8.0,16787.5,3,0,0,0.0
169,STRATEGIC,8,1.0,14.125,10396.875,8,0,0,0.0
169,BOOSTER_ASSISTED,8,1.0,14.75,9665.625,8,0,0,0.375
170,RANDOM,8,0.125,0.0,18409.375,1,0,0,0.0
170,GREEDY,8,0.125,15.0,24400.0,1,0,0,0.0
170,STRATEGIC,8,0.25,8.0,19031.25,2,0,0,0.0
170,BOOSTER_ASSISTED,8,0.25,10.5,20193.75,2,0,0,0.75
171,RANDOM,8,0.5,10.75,14109.375,4,0,0,0.0
171,GREEDY,8,0.75,9.166666666666666,19128.125,6,0,0,0.0
171,STRATEGIC,8,1.0,11.75,11300.0,8,0,0,0.0
171,BOOSTER_ASSISTED,8,1.0,12.375,11175.0,8,0,0,0.5
172,RANDOM,8,0.625,10.2,14481.25,5,0,0,0.0
172,GREEDY,8,1.0,7.625,19162.5,8,0,0,0.0
172,STRATEGIC,8,0.875,10.0,15143.75,7,0,0,0.0
172,BOOSTER_ASSISTED,8,1.0,10.25,15512.5,8,0,0,0.375
173,RANDOM,8,0.5,10.0,13703.125,4,0,0,0.0
173,GREEDY,8,1.0,10.5,16550.0,8,0,0,0.0
173,STRATEGIC,8,1.0,17.0,8287.5,8,0,0,0.0
173,BOOSTER_ASSISTED,8,1.0,17.0,8287.5,8,0,0,0.0
174,RANDOM,8,0.875,14.571428571428571,10912.5,7,0,0,0.0
174,GREEDY,8,1.0,12.75,13825.0,8,0,0,0.0
174,STRATEGIC,8,1.0,19.5,6321.875,8,0,0,0.0
174,BOOSTER_ASSISTED,8,1.0,19.5,6321.875,8,0,0,0.0
175,RANDOM,8,0.125,5.0,16387.5,1,0,0,0.0
175,GREEDY,8,0.0,0.0,25325.0,0,0,0,0.0
175,STRATEGIC,8,0.5,14.75,19062.5,4,0,0,0.0
175,BOOSTER_ASSISTED,8,0.5,14.75,19231.25,4,0,0,0.375
176,RANDOM,8,0.375,11.0,18375.0,3,0,0,0.0
176,GREEDY,8,1.0,11.125,17634.375,8,0,0,0.0
176,STRATEGIC,8,1.0,12.125,15634.375,8,0,0,0.0
176,BOOSTER_ASSISTED,8,1.0,12.125,15634.375,8,0,0,0.0
177,RANDOM,8,0.375,8.666666666666666,13253.125,3,0,0,0.0
177,GREEDY,8,0.625,8.4,20996.875,5,0,0,0.0
177,STRATEGIC,8,0.75,16.5,8915.625,6,0,0,0.0
177,BOOSTER_ASSISTED,8,0.875,14.857142857142858,9709.375,7,0,0,0.75
178,RANDOM,8,0.5,11.25,12156.25,4,0,0,0.0
178,GREEDY,8,0.875,16.142857142857142,14668.75,7,0,0,0.0
178,STRATEGIC,8,1.0,19.875,6571.875,8,0,0,0.0
178,BOOSTER_ASSISTED,8,1.0,19.875,6571.875,8,0,0,0.0
179,RANDOM,8,0.75,10.333333333333334,10318.75,6,0,0,0.0
179,GREEDY,8,1.0,7.75,16059.375,8,0,0,0.0
179,STRATEGIC,8,1.0,18.5,6856.25,8,0,0,0.0
179,BOOSTER_ASSISTED,8,1.0,18.5,6856.25,8,0,0,0.0
180,RANDOM,8,0.125,2.0,17350.0,1,0,0,0.0
180,GREEDY,8,0.25,5.5,32878.125,2,0,0,0.0
180,STRATEGIC,8,0.125,3.0,20068.75,1,0,0,0.0
180,BOOSTER_ASSISTED,8,0.375,3.0,25137.5,3,0,0,1.125
181,RANDOM,8,0.625,10.2,13193.75,5,0,0,0.0
181,GREEDY,8,1.0,6.0,17462.5,8,0,0,0.0
181,STRATEGIC,8,0.875,15.857142857142858,7378.125,7,0,0,0.0
181,BOOSTER_ASSISTED,8,1.0,14.5,7215.625,8,0,0,0.125
182,RANDOM,8,0.625,6.8,15050.0,5,0,0,0.0
182,GREEDY,8,0.625,11.2,18959.375,5,0,0,0.0
182,STRATEGIC,8,0.875,14.0,12525.0,7,0,0,0.0
182,BOOSTER_ASSISTED,8,1.0,12.875,12287.5,8,0,0,0.125
183,RANDOM,8,0.75,12.333333333333334,10115.625,6,0,0,0.0
183,GREEDY,8,0.75,11.333333333333334,15040.625,6,0,0,0.0
183,STRATEGIC,8,1.0,17.375,6581.25,8,0,0,0.0
183,BOOSTER_ASSISTED,8,1.0,17.375,6581.25,8,0,0,0.0
184,RANDOM,8,0.25,1.5,20375.0,2,0,0,0.0
184,GREEDY,8,0.625,4.0,21646.875,5,0,0,0.0
184,STRATEGIC,8,0.75,8.166666666666666,16146.875,6,0,0,0.0
184,BOOSTER_ASSISTED,8,1.0,8.375,16218.75,8,0,0,0.875
185,RANDOM,8,0.25,3.5,17787.5,2,0,0,0.0
185,GREEDY,8,0.5,5.25,30043.75,4,0,0,0.0
185,STRATEGIC,8,0.125,7.0,21043.75,1,0,0,0.0
185,BOOSTER_ASSISTED,8,0.125,7.0,25359.375,1,0,0,1.375
186,RANDOM,8,0.625,9.6,12409.375,5,0,0,0.0
186,GREEDY,8,0.75,11.833333333333334,16412.5,6,0,0,0.0
186,STRATEGIC,8,1.0,11.75,10571.875,8,0,0,0.0
186,BOOSTER_ASSISTED,8,1.0,12.5,10818.75,8,0,0,0.5
187,RANDOM,8,0.75,4.0,16375.0,6,0,0,0.0
187,GREEDY,8,0.75,6.166666666666667,14925.0,6,0,0,0.0
187,STRATEGIC,8,1.0,13.75,7893.75,8,0,0,0.0
187,BOOSTER_ASSISTED,8,1.0,13.875,7487.5,8,0,0,0.125
188,RANDOM,8,0.375,2.3333333333333335,17059.375,3,0,0,0.0
188,GREEDY,8,1.0,5.25,22590.625,8,0,0,0.0
188,STRATEGIC,8,0.75,6.333333333333333,19696.875,6,0,0,0.0
188,BOOSTER_ASSISTED,8,1.0,6.375,19653.125,8,0,0,0.5
189,RANDOM,8,0.75,5.5,13862.5,6,0,0,0.0
189,GREEDY,8,1.0,8.75,20037.5,8,0,0,0.0
189,STRATEGIC,8,1.0,17.375,7409.375,8,0,0,0.0
189,BOOSTER_ASSISTED,8,1.0,17.375,7409.375,8,0,0,0.0
190,RANDOM,8,0.0,0.0,12837.5,0,0,0,0.0
190,GREEDY,8,0.0,0.0,23184.375,0,0,0,0.0
190,STRATEGIC,8,0.0,0.0,15525.0,0,0,0,0.0
190,BOOSTER_ASSISTED,8,0.0,0.0,18065.625,0,0,0,1.25
191,RANDOM,8,0.5,8.25,14993.75,4,0,0,0.0
191,GREEDY,8,1.0,8.75,17565.625,8,0,0,0.0
191,STRATEGIC,8,1.0,15.75,8187.5,8,0,0,0.0
191,BOOSTER_ASSISTED,8,1.0,15.75,8187.5,8,0,0,0.0
192,RANDOM,8,0.0,0.0,15081.25,0,0,0,0.0
192,GREEDY,8,0.75,4.666666666666667,23750.0,6,0,0,0.0
192,STRATEGIC,8,0.75,8.0,19362.5,6,0,0,0.0
192,BOOSTER_ASSISTED,8,1.0,8.375,18900.0,8,0,0,1.0
193,RANDOM,8,0.75,9.833333333333334,12859.375,6,0,0,0.0
193,GREEDY,8,0.875,11.142857142857142,16521.875,7,0,0,0.0
193,STRATEGIC,8,1.0,16.0,8559.375,8,0,0,0.0
193,BOOSTER_ASSISTED,8,1.0,16.0,8559.375,8,0,0,0.0
194,RANDOM,8,0.375,9.333333333333334,14900.0,3,0,0,0.0
194,GREEDY,8,0.75,7.5,18028.125,6,0,0,0.0
194,STRATEGIC,8,0.875,12.428571428571429,12953.125,7,0,0,0.0
194,BOOSTER_ASSISTED,8,1.0,11.875,12125.0,8,0,0,0.375
195,RANDOM,8,0.0,0.0,14931.25,0,0,0,0.0
195,GREEDY,8,0.0,0.0,21278.125,0,0,0,0.0
195,STRATEGIC,8,0.0,0.0,17256.25,0,0,0,0.0
195,BOOSTER_ASSISTED,8,0.125,4.0,23843.75,1,0,0,1.25
196,RANDOM,8,0.5,6.75,17259.375,4,0,0,0.0
196,GREEDY,8,0.625,8.2,22309.375,5,0,0,0.0
196,STRATEGIC,8,0.625,9.4,17103.125,5,0,0,0.0
196,BOOSTER_ASSISTED,8,1.0,8.625,18146.875,8,0,0,0.75
197,RANDOM,8,0.5,11.5,14678.125,4,0,0,0.0
197,GREEDY,8,1.0,5.5,17431.25,8,0,0,0.0
197,STRATEGIC,8,0.75,18.0,8803.125,6,0,0,0.0
197,BOOSTER_ASSISTED,8,1.0,14.875,9318.75,8,0,0,0.75
198,RANDOM,8,0.5,8.75,13353.125,4,0,0,0.0
198,GREEDY,8,0.75,7.833333333333333,19159.375,6,0,0,0.0
198,STRATEGIC,8,0.75,16.0,10446.875,6,0,0,0.0
198,BOOSTER_ASSISTED,8,1.0,13.125,10015.625,8,0,0,0.375
199,RANDOM,8,0.75,13.0,11234.375,6,0,0,0.0
199,GREEDY,8,0.875,14.428571428571429,11512.5,7,0,0,0.0
199,STRATEGIC,8,1.0,19.125,8078.125,8,0,0,0.0
199,BOOSTER_ASSISTED,8,1.0,19.125,8078.125,8,0,0,0.0
200,RANDOM,8,0.0,0.0,14371.875,0,0,0,0.0
200,GREEDY,8,0.125,0.0,24428.125,1,0,0,0.0
200,STRATEGIC,8,0.375,7.666666666666667,20178.125,3,0,0,0.0
200,BOOSTER_ASSISTED,8,0.5,8.0,22009.375,4,0,0,0.75
